,Unnamed: 0,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crime type
353,432,Sirva,5.0,2.0,1.0,64.0,1,0,2,0,1,Accident case
354,433,Udupi,5.0,2.0,1.0,52.0,1,0,2,2,1,
355,436,Udupi,5.0,2.0,1.0,49.0,0,0,0,0,2,Other case
356,437,Kundapur,5.0,2.0,,44.0,1,0,1,1,1,Other case
357,438,Kundapur,5.0,2.0,1.0,40.0,1,0,1,0,1,Other case
358,439,Byndoor,5.0,2.0,0.0,30.0,0,0,0,1,2,Accident case
359,440,Udupi,4.0,2.0,0.0,29.0,0,0,0,0,2,Theft case
360,441,Kundapur,4.0,2.0,0.0,48.0,0,0,0,0,2,Accident case
361,442,Karkala,4.0,2.0,1.0,19.0,1,0,2,0,1,Accident case
362,447,Udupi,4.0,2.0,1.0,59.0,0,0,0,0,2,Other case
363,448,Udupi,4.0,2.0,1.0,32.0,1,0,3,7,1,Other case
364,449,Karkala,5.0,1.0,1.0,41.0,1,0,1,0,1,Accident case
365,450,Udupi,2.0,1.0,1.0,47.0,1,0,1,0,1,Missing case
366,451,Manipal,4.0,2.0,,,0,1,0,2,0,
367,454,Kota,2.0,2.0,1.0,27.0,1,0,3,0,1,Accident case
368,456,Byndoor,4.0,2.0,1.0,55.0,0,0,1,2,2,
369,457,Shankaranarayana,3.0,2.0,0.0,20.0,1,0,2,0,1,Accident case
370,458,Kota,2.0,2.0,0.0,31.0,1,0,2,1,1,Accident case
371,459,Manipal,3.0,1.0,1.0,52.0,1,0,2,0,1,Accident case
372,460,Udupi,2.0,2.0,1.0,43.0,0,0,0,1,2,
373,461,Udupi,2.0,2.0,,23.0,0,1,0,1,0,Accident case
374,462,Hiriyadka,1.0,2.0,0.0,61.0,0,1,3,1,0,Accident case
375,463,Udupi,2.0,2.0,1.0,66.0,1,0,1,0,1,Accident case
376,467,Kota,2.0,2.0,1.0,34.0,1,0,1,2,1,Accident case
377,468,Kota,1.0,2.0,1.0,33.0,1,0,2,0,1,Accident case
378,469,Udupi,2.0,2.0,,39.0,1,0,5,0,1,Accident case
379,470,Udupi,2.0,2.0,1.0,,1,0,1,0,1,Accident case
380,474,Shankaranarayana,1.0,2.0,1.0,32.0,0,0,0,0,2,Other case
381,475,Karkala,1.0,2.0,1.0,42.0,1,0,3,0,1,Accident case
382,476,Kundapur,1.0,2.0,1.0,25.0,0,0,0,0,2,Theft case
383,477,Karkala,6.0,1.0,1.0,65.0,1,0,1,3,1,Violence Act in case
384,478,Karkala,6.0,1.0,1.0,35.0,0,0,0,3,2,Violence Act in case
385,479,Karkala,4.0,5.0,0.0,,1,0,4,11,1,Other case
386,480,Udupi,6.0,2.0,0.0,,0,0,1,2,2,Other case
387,481,Karkala,4.0,2.0,0.0,26.0,1,0,3,5,1,Violence Act in case
388,482,Karkala,1.0,2.0,1.0,,0,0,0,1,2,Violence Act in case
389,483,Kundapur,,,0.0,55.0,1,0,3,0,1,Violence Act in case
390,484,Karkala,5.0,2.0,0.0,42.0,1,0,3,1,1,Violence Act in case
391,485,Hiriyadka,5.0,2.0,1.0,30.0,1,0,2,0,1,Violence Act in case
392,486,Udupi,5.0,2.0,0.0,34.0,1,0,2,0,1,Accident case
393,487,Udupi,,,1.0,40.0,1,0,1,0,1,Accident case
394,488,Karkala,4.0,2.0,,,0,0,2,2,2,Accident case
395,489,Karkala,5.0,2.0,0.0,,0,0,0,2,2,Accident case
396,491,Shankaranarayana,,,0.0,,1,0,1,0,1,
397,492,Karkala,5.0,2.0,1.0,35.0,0,0,0,6,2,Violence Act in case
398,493,Shankaranarayana,3.0,2.0,0.0,,0,0,2,1,2,Other case
399,495,Udupi,4.0,2.0,0.0,,1,0,1,0,1,Accident case
400,496,Shankaranarayana,,,0.0,,0,0,0,0,2,Theft case
401,497,Shankaranarayana,2.0,1.0,1.0,2.0,0,0,0,1,2,Violence Act in case
402,498,Kota,1.0,2.0,1.0,30.0,1,0,1,0,1,Accident case
403,499,Kundapur,3.0,2.0,1.0,,1,0,1,0,1,Accident case
404,502,Shankaranarayana,,,0.0,,1,0,1,1,1,Other case
405,503,Manipal,1.0,2.0,1.0,40.0,1,0,2,0,1,Accident case
406,508,Hebri,1.0,2.0,1.0,51.0,0,1,0,3,0,Accident case
407,509,Byndoor,,,0.0,38.0,0,0,0,0,2,Other case
408,510,Kundapur,6.0,2.0,0.0,,0,0,0,1,2,Other case
409,511,Udupi,1.0,2.0,0.0,27.0,1,0,1,0,1,Accident case
410,512,Udupi,1.0,2.0,0.0,53.0,0,0,0,1,2,Accident case
411,516,Manipal,1.0,2.0,0.0,,0,0,0,1,2,Accident case
412,517,Manipal,1.0,2.0,0.0,35.0,1,0,1,0,1,Accident case
413,518,Kota,6.0,2.0,0.0,17.0,0,0,0,2,2,Accident case
414,519,Udupi,1.0,2.0,1.0,50.0,1,0,1,3,1,
415,521,Byndoor,,,0.0,,0,0,0,1,2,Other case
416,522,Byndoor,2.0,6.0,1.0,49.0,0,0,0,2,2,Accident case
417,523,Ajekar,2.0,6.0,0.0,44.0,1,0,3,0,1,Accident case
418,524,Udupi,2.0,6.0,1.0,19.0,1,0,1,0,1,Accident case
419,525,Karkala,0.0,6.0,0.0,3.0,1,0,4,14,1,Other case
420,526,Kota,1.0,6.0,1.0,28.0,0,1,0,2,0,Other case
421,527,Karkala,2.0,6.0,0.0,30.0,1,0,2,0,1,
422,528,Kota,0.0,6.0,0.0,36.0,0,0,0,1,2,Accident case
423,529,Kota,1.0,6.0,0.0,35.0,0,0,0,0,2,Other case
424,530,Byndoor,0.0,6.0,1.0,39.0,1,0,2,1,1,Accident case
425,531,Udupi,0.0,6.0,0.0,61.0,0,0,1,2,2,Accident case
426,532,Karkala,0.0,6.0,1.0,,1,0,1,0,1,Accident case
427,534,Udupi,0.0,6.0,1.0,37.0,1,0,4,1,1,Accident case
428,535,Hiriyadka,6.0,6.0,,27.0,1,0,2,0,1,Accident case
429,536,Manipal,6.0,6.0,0.0,22.0,1,0,1,0,1,Accident case
430,537,Kundapur,0.0,3.0,0.0,28.0,1,0,1,0,1,
431,539,Karkala,6.0,6.0,0.0,22.0,0,0,0,1,2,Accident case
432,540,Hebri,4.0,6.0,0.0,43.0,1,0,3,2,1,Accident case
433,542,Udupi,,,1.0,34.0,0,0,0,0,2,Theft case
434,543,Udupi,1.0,10.0,0.0,48.0,1,0,7,3,1,Fraud case
435,546,Ajekar,,,0.0,26.0,0,0,0,2,2,Jugari case
436,547,Udupi,2.0,7.0,0.0,34.0,1,0,6,4,1,
437,548,Karkala,2.0,7.0,0.0,50.0,1,0,2,0,1,Accident case
438,549,Karkala,2.0,7.0,1.0,37.0,1,0,1,1,1,Accident case
439,551,Shankaranarayana,0.0,7.0,1.0,30.0,0,0,0,0,2,
440,552,Hebri,1.0,7.0,1.0,20.0,1,0,1,1,1,Accident case
441,553,Kota,2.0,7.0,1.0,26.0,1,0,1,0,1,Accident case
442,554,Manipal,2.0,7.0,0.0,47.0,1,0,1,1,1,Accident case
443,555,Udupi,6.0,7.0,0.0,74.0,1,0,5,2,1,Accident case
444,556,Udupi,6.0,1.0,0.0,,1,0,2,3,1,Fraud case
445,558,Udupi,6.0,7.0,,38.0,1,0,1,0,1,Accident case
446,559,Manipal,,,0.0,20.0,1,0,1,0,1,Accident case
447,560,Manipal,1.0,7.0,0.0,,1,0,2,1,1,Accident case
448,562,Kota,1.0,7.0,0.0,50.0,1,0,13,0,1,Other case
449,563,Manipal,1.0,7.0,1.0,,0,0,1,2,2,Other case
450,564,Kundapur,3.0,7.0,1.0,31.0,0,0,0,1,2,Theft case
451,565,Manipal,1.0,7.0,0.0,66.0,1,0,2,0,1,Theft case
452,566,Udupi,6.0,7.0,,55.0,1,0,1,1,1,Missing case
453,567,Udupi,0.0,7.0,1.0,47.0,1,0,1,0,1,
454,568,Kundapur,0.0,7.0,0.0,21.0,1,0,1,1,1,
455,569,Karkala,0.0,7.0,1.0,54.0,1,0,5,1,1,Accident case
456,570,Shankaranarayana,6.0,7.0,1.0,29.0,1,0,3,5,1,Other case
457,572,Udupi,5.0,7.0,0.0,26.0,0,0,0,0,2,Theft case
458,573,Hiriyadka,,,0.0,30.0,0,0,0,2,2,Missing case
459,574,Kollur,5.0,7.0,,42.0,1,0,2,0,1,
460,576,Shankaranarayana,4.0,7.0,1.0,49.0,1,0,3,0,1,Accident case
461,577,Udupi,5.0,7.0,0.0,28.0,0,0,1,1,2,Accident case
462,578,Udupi,5.0,7.0,1.0,39.0,1,0,3,0,1,Other case
463,580,Kota,4.0,7.0,0.0,26.0,0,0,0,1,2,Accident case
464,582,Amasebailu,3.0,7.0,1.0,58.0,0,0,0,3,2,
465,583,Udupi,4.0,7.0,0.0,1.0,0,0,1,2,2,Other case
466,584,Byndoor,3.0,7.0,1.0,37.0,1,0,3,1,1,Accident case
467,585,Udupi,3.0,7.0,1.0,46.0,0,0,2,2,2,Jugari case
468,586,Udupi,3.0,7.0,0.0,24.0,1,0,4,3,1,Jugari case
469,587,Udupi,3.0,7.0,0.0,38.0,1,0,6,0,1,Jugari case
470,588,Udupi,3.0,7.0,0.0,48.0,0,0,1,1,2,
471,589,Karkala,0.0,7.0,1.0,43.0,1,0,1,1,1,Accident case
472,590,Karkala,2.0,7.0,0.0,32.0,1,0,1,1,1,Missing case
473,591,Karkala,2.0,7.0,1.0,46.0,0,0,0,1,2,Theft case
474,592,Manipal,5.0,7.0,,,1,0,1,0,1,Other case
475,593,Udupi,2.0,7.0,1.0,23.0,1,0,1,1,1,Accident case
476,594,Udupi,1.0,7.0,1.0,19.0,1,0,1,0,1,Accident case
477,595,Shankaranarayana,1.0,7.0,1.0,38.0,1,0,2,0,1,Accident case
478,599,Kollur,1.0,7.0,1.0,38.0,1,0,2,0,1,Accident case
479,600,Kundapur,2.0,7.0,0.0,20.0,1,0,2,0,1,Accident case
480,601,Manipal,0.0,7.0,0.0,,1,0,1,2,1,Accident case
481,602,Manipal,0.0,7.0,0.0,,1,0,4,1,1,Accident case
482,609,Manipal,1.0,7.0,1.0,,1,0,2,0,1,
483,610,Hiriyadka,1.0,7.0,1.0,,0,0,0,1,2,Accident case
484,611,Kundapur,1.0,7.0,0.0,54.0,1,0,5,1,1,Other case
485,612,Kundapur,1.0,7.0,0.0,1.0,1,0,2,2,1,Other case
486,613,Kundapur,5.0,7.0,0.0,31.0,1,0,1,0,1,Missing case
487,614,Kundapur,3.0,8.0,1.0,61.0,0,0,0,0,2,Accident case
488,616,Udupi,2.0,8.0,0.0,31.0,0,0,0,3,2,Other case
489,617,Udupi,2.0,8.0,,,1,0,3,1,1,Other case
490,618,Manipal,,,,55.0,1,0,1,0,1,Other case
491,619,Udupi,3.0,8.0,1.0,44.0,0,1,3,5,0,Other case
492,620,Sirva,2.0,8.0,0.0,24.0,1,0,1,0,1,Accident case
493,622,Karkala,3.0,7.0,1.0,33.0,1,0,1,0,1,Theft case
494,624,Udupi,6.0,7.0,0.0,29.0,1,0,3,2,1,Other case
495,625,Kundapur,2.0,8.0,0.0,33.0,0,0,0,0,2,Accident case
496,626,Shankaranarayana,2.0,8.0,1.0,,1,0,1,0,1,Accident case
497,628,Udupi,1.0,8.0,0.0,21.0,1,0,4,1,1,Other case
498,629,Udupi,1.0,8.0,1.0,27.0,1,0,2,0,1,Missing case
499,630,Karkala,1.0,8.0,1.0,,1,0,1,0,1,Other case
500,631,Kundapur,1.0,8.0,,28.0,0,0,0,0,2,Accident case
501,632,Kota,0.0,7.0,0.0,28.0,0,0,1,2,2,Accident case
502,633,Kundapur,0.0,7.0,0.0,34.0,0,1,1,1,0,Other case
503,634,Udupi,0.0,7.0,0.0,65.0,1,0,4,0,1,
504,636,Kundapur,6.0,7.0,1.0,,0,0,0,0,2,Accident case
505,637,Udupi,0.0,7.0,1.0,40.0,1,0,1,0,1,Accident case
506,638,Kundapur,0.0,7.0,1.0,34.0,0,1,0,3,0,Other case
507,639,Udupi,6.0,7.0,1.0,39.0,0,1,0,2,0,Missing case
508,642,Shankaranarayana,4.0,7.0,,30.0,1,0,1,4,1,
509,647,Hiriyadka,5.0,8.0,1.0,42.0,1,0,1,0,1,Other case
510,648,Kundapur,5.0,8.0,1.0,21.0,0,0,0,0,2,Accident case
511,649,Karkala,5.0,8.0,1.0,29.0,0,0,0,0,2,Accident case
512,650,Udupi,5.0,8.0,1.0,24.0,1,0,4,1,1,Other case
513,653,Udupi,5.0,8.0,0.0,37.0,1,0,2,2,1,Other case
514,654,Shankaranarayana,4.0,8.0,1.0,35.0,1,0,2,0,1,Accident case
515,655,Kundapur,4.0,8.0,0.0,52.0,1,0,2,0,1,Accident case
516,656,Udupi,3.0,8.0,0.0,36.0,1,0,3,2,1,Other case
517,657,Udupi,3.0,8.0,0.0,44.0,1,0,3,0,1,Accident case
518,658,Udupi,4.0,8.0,0.0,44.0,0,0,0,0,2,Accident case
519,659,Udupi,4.0,8.0,,32.0,0,0,0,1,2,Other case
520,660,Kundapur,3.0,8.0,1.0,,0,0,0,0,2,Accident case
521,664,Udupi,4.0,8.0,1.0,24.0,0,1,1,3,0,
522,665,Udupi,4.0,8.0,1.0,36.0,1,0,2,0,1,
523,668,Karkala,5.0,8.0,1.0,28.0,1,0,3,1,1,Missing case
524,672,Udupi,3.0,8.0,0.0,20.0,1,0,2,0,1,Other case
525,673,Udupi,3.0,8.0,0.0,27.0,1,0,2,1,1,Accident case
526,675,Udupi,2.0,8.0,0.0,79.0,1,0,4,2,1,Theft case
527,679,Kota,3.0,8.0,0.0,36.0,0,0,0,0,2,Other case
528,680,Kota,2.0,8.0,1.0,39.0,0,0,0,1,2,Accident case
529,681,Byndoor,6.0,8.0,0.0,14.0,0,0,1,2,2,Accident case
530,682,Kollur,2.0,8.0,0.0,42.0,1,0,6,1,1,Accident case
531,683,Udupi,2.0,8.0,1.0,,0,0,0,0,2,Accident case
532,684,Kundapur,2.0,8.0,0.0,63.0,0,0,0,0,2,Accident case
533,686,Karkala,1.0,8.0,0.0,30.0,0,0,0,0,2,Accident case
534,688,Udupi,5.0,8.0,1.0,16.0,0,0,0,0,2,Other case
535,689,Karkala,1.0,8.0,1.0,,0,1,0,2,0,Other case
536,690,Karkala,1.0,8.0,1.0,58.0,1,0,1,0,1,Other case
537,691,Udupi,1.0,8.0,0.0,40.0,0,0,2,1,2,Accident case
538,692,Manipal,1.0,8.0,0.0,52.0,1,0,1,1,1,Missing case
539,693,Hebri,4.0,8.0,0.0,36.0,1,0,1,1,1,
540,695,Kundapur,0.0,8.0,,42.0,0,0,0,0,2,Accident case
541,696,Byndoor,6.0,8.0,1.0,25.0,0,0,1,1,2,Accident case
542,697,Kundapur,0.0,8.0,0.0,34.0,0,0,0,0,2,Jugari case
543,699,Kota,0.0,8.0,0.0,56.0,0,0,2,1,2,Accident case
544,700,Kota,0.0,8.0,1.0,35.0,0,0,0,0,2,Accident case
545,702,Kundapur,6.0,8.0,1.0,,0,0,0,0,2,Other case
546,703,Kundapur,6.0,8.0,0.0,50.0,1,0,2,0,1,Accident case
547,704,Udupi,,,0.0,35.0,0,0,2,1,2,Missing case
548,705,Udupi,4.0,8.0,0.0,26.0,0,0,0,0,2,Theft case
549,706,Udupi,0.0,9.0,0.0,,0,0,0,0,2,Other case
550,707,Udupi,5.0,8.0,1.0,52.0,1,0,1,0,1,Accident case
551,708,Byndoor,6.0,8.0,1.0,24.0,1,0,1,0,1,Accident case
552,709,Udupi,6.0,8.0,0.0,47.0,0,0,0,0,2,Accident case
553,710,Karkala,,,1.0,30.0,0,0,0,0,2,Accident case
554,711,Kundapur,,,0.0,61.0,0,1,0,3,0,Accident case
555,712,Udupi,6.0,8.0,,57.0,0,1,0,1,0,Accident case
556,713,Byndoor,6.0,8.0,0.0,36.0,0,0,0,1,2,Accident case
557,715,Kota,5.0,8.0,1.0,20.0,0,0,0,3,2,Accident case
558,716,Hebri,5.0,8.0,0.0,33.0,0,0,0,1,2,Accident case
559,719,Amasebailu,5.0,8.0,0.0,45.0,0,1,1,2,0,Other case
560,720,Karkala,0.0,8.0,0.0,28.0,0,0,0,1,2,Accident case
561,722,Karkala,,,0.0,56.0,1,0,2,2,1,Other case
562,723,Shankaranarayana,4.0,8.0,1.0,48.0,0,0,2,1,2,Other case
563,724,Udupi,4.0,8.0,1.0,42.0,0,0,0,2,2,Accident case
564,727,Kundapur,5.0,8.0,1.0,54.0,1,0,1,0,1,Other case
565,729,Kundapur,4.0,8.0,1.0,36.0,1,0,1,0,1,Other case
566,730,Manipal,3.0,8.0,0.0,39.0,1,0,3,0,1,Accident case
567,731,Kota,6.0,8.0,0.0,50.0,1,0,1,1,1,Missing case
568,732,Kundapur,2.0,8.0,0.0,37.0,1,0,1,0,1,Other case
569,733,Udupi,3.0,8.0,0.0,25.0,1,0,1,0,1,Accident case
570,734,Karkala,1.0,8.0,0.0,21.0,0,1,2,2,0,Accident case
571,735,Udupi,3.0,8.0,0.0,52.0,1,0,1,0,1,Accident case
572,736,Udupi,3.0,8.0,1.0,24.0,1,0,3,1,1,Accident case
573,737,Udupi,1.0,8.0,,75.0,1,0,1,3,1,Other case
574,738,Kota,3.0,8.0,1.0,28.0,1,0,2,1,1,
575,742,Karkala,2.0,8.0,1.0,38.0,0,0,0,0,2,Accident case
576,743,Byndoor,1.0,8.0,0.0,26.0,1,0,1,0,1,Accident case
577,745,Udupi,2.0,8.0,1.0,,0,0,0,0,2,Other case
578,746,Byndoor,2.0,8.0,0.0,46.0,1,0,4,2,1,Theft case
579,747,Manipal,1.0,8.0,1.0,41.0,1,0,3,1,1,Accident case
580,748,Kundapur,4.0,9.0,1.0,,0,0,0,0,2,Accident case
581,749,Kundapur,4.0,9.0,0.0,38.0,1,0,2,0,1,Accident case
582,750,Kundapur,1.0,9.0,0.0,25.0,1,0,2,0,1,Other case
583,752,Karkala,4.0,9.0,1.0,,1,0,1,1,1,Jugari case
584,753,Karkala,1.0,9.0,1.0,29.0,0,1,2,2,0,Missing case
585,754,Kundapur,4.0,9.0,,30.0,1,0,3,0,1,
586,756,Udupi,2.0,9.0,0.0,17.0,1,0,3,0,1,Missing case
587,757,Hiriyadka,3.0,9.0,0.0,46.0,0,0,0,1,2,
588,758,Shankaranarayana,3.0,9.0,0.0,56.0,1,0,2,0,1,Accident case
589,759,Ajekar,3.0,9.0,0.0,51.0,1,0,3,0,1,Accident case
590,760,Udupi,3.0,9.0,0.0,33.0,1,0,3,0,1,Accident case
591,762,Amasebailu,2.0,9.0,1.0,34.0,1,0,2,1,1,Theft case
592,763,Karkala,1.0,9.0,0.0,29.0,0,0,0,0,2,
593,764,Udupi,2.0,9.0,1.0,25.0,0,0,1,1,2,Accident case
594,765,Kundapur,2.0,9.0,1.0,34.0,0,0,0,0,2,Accident case
595,766,Amasebailu,0.0,8.0,0.0,46.0,0,0,0,2,2,Accident case
596,767,Kota,2.0,9.0,1.0,42.0,1,0,4,0,1,Accident case
597,768,Kundapur,2.0,9.0,0.0,45.0,1,0,2,2,1,Jugari case
598,769,Byndoor,2.0,9.0,1.0,31.0,0,0,7,1,2,Jugari case
599,770,Hiriyadka,1.0,9.0,1.0,36.0,1,0,3,2,1,Other case
600,774,Udupi,3.0,8.0,0.0,38.0,1,0,3,1,1,Other case
601,775,Byndoor,1.0,9.0,0.0,29.0,0,0,0,1,2,
602,776,Byndoor,5.0,9.0,,,0,0,0,0,2,
603,777,Karkala,0.0,9.0,0.0,34.0,1,0,5,0,1,
604,778,Karkala,5.0,9.0,1.0,25.0,0,0,2,1,2,Accident case
605,779,Karkala,1.0,9.0,0.0,44.0,1,0,1,1,1,Accident case
606,780,Karkala,6.0,6.0,1.0,32.0,1,0,4,0,1,
607,783,Udupi,1.0,8.0,1.0,57.0,0,0,0,0,2,Theft case
608,784,Byndoor,1.0,10.0,1.0,,0,0,1,2,2,Accident case
609,785,Udupi,2.0,10.0,1.0,29.0,1,0,1,1,1,Accident case
610,786,Kota,2.0,10.0,1.0,69.0,1,0,1,1,1,Other case
611,787,Udupi,0.0,10.0,1.0,40.0,0,1,2,3,0,Theft case
612,790,Udupi,2.0,10.0,0.0,70.0,0,0,0,0,2,Accident case
613,791,Hebri,6.0,10.0,0.0,31.0,1,0,3,3,1,Accident case
614,794,Sirva,1.0,10.0,1.0,46.0,1,0,2,0,1,Jugari case
615,795,Udupi,1.0,10.0,0.0,43.0,0,0,0,0,2,Jugari case
616,796,Udupi,1.0,10.0,1.0,,0,0,0,0,2,Jugari case
617,797,Udupi,6.0,10.0,1.0,52.0,0,0,0,3,2,Accident case
618,798,Manipal,1.0,10.0,1.0,43.0,1,0,4,0,1,Accident case
619,799,Kundapur,,,0.0,34.0,1,0,1,1,1,Fraud case
620,801,Byndoor,0.0,10.0,0.0,39.0,1,0,1,2,1,Missing case
621,802,Udupi,0.0,10.0,0.0,,0,1,0,1,0,Theft case
622,803,Udupi,3.0,9.0,0.0,43.0,1,0,2,1,1,Other case
623,804,Byndoor,1.0,10.0,1.0,30.0,0,0,3,5,2,Other case
624,805,Kota,6.0,10.0,1.0,49.0,1,0,1,1,1,Missing case
625,806,Kota,1.0,10.0,0.0,47.0,1,0,3,0,1,
626,807,Hebri,0.0,10.0,1.0,33.0,0,0,0,1,2,Accident case
627,808,Kundapur,0.0,10.0,0.0,,0,0,0,0,2,Accident case
628,809,Udupi,0.0,10.0,1.0,,1,0,1,0,1,Jugari case
629,811,Hebri,3.0,9.0,1.0,53.0,0,0,0,0,2,Other case
630,812,Udupi,,,1.0,49.0,1,0,3,0,1,Accident case
631,814,Udupi,6.0,10.0,1.0,42.0,0,0,2,1,2,Other case
632,815,Karkala,4.0,9.0,1.0,31.0,1,0,1,0,1,Accident case
633,816,Karkala,6.0,10.0,,52.0,0,0,0,0,2,Accident case
634,818,Udupi,5.0,9.0,,41.0,1,0,2,0,1,Missing case
635,819,Kundapur,6.0,10.0,1.0,36.0,1,0,2,2,1,Other case
636,820,Kundapur,5.0,9.0,1.0,42.0,0,0,0,0,2,Accident case
637,821,Kundapur,6.0,10.0,0.0,,0,0,0,0,2,Accident case
638,823,Hiriyadka,6.0,10.0,1.0,1.0,1,0,2,0,1,Other case
639,824,Udupi,0.0,10.0,0.0,52.0,0,0,2,1,2,Accident case
640,825,Udupi,0.0,10.0,0.0,39.0,1,0,2,2,1,Accident case
641,826,Byndoor,,,,50.0,0,0,0,0,2,Accident case
642,827,Kundapur,6.0,10.0,0.0,38.0,1,0,1,0,1,Accident case
643,829,Karkala,6.0,10.0,1.0,49.0,0,0,0,2,2,Other case
644,830,Kundapur,6.0,10.0,1.0,21.0,0,0,0,0,2,Accident case
645,831,Manipal,6.0,10.0,1.0,,0,0,0,0,2,Accident case
646,834,Hebri,6.0,10.0,0.0,50.0,0,0,0,2,2,Accident case
647,836,Kollur,5.0,7.0,0.0,34.0,1,0,1,0,1,Other case
648,837,Kundapur,5.0,10.0,1.0,20.0,1,0,1,0,1,Accident case
649,838,Udupi,6.0,9.0,0.0,48.0,1,0,2,1,1,Fraud case
650,839,Byndoor,5.0,10.0,1.0,34.0,1,0,2,0,1,Other case
651,840,Udupi,3.0,10.0,1.0,36.0,0,1,0,1,0,Accident case
652,841,Manipal,4.0,10.0,0.0,,1,0,2,0,1,Accident case
653,843,Udupi,5.0,9.0,1.0,34.0,0,0,0,0,2,
654,844,Udupi,1.0,9.0,0.0,40.0,1,0,1,0,1,Accident case
655,846,Sirva,3.0,10.0,1.0,39.0,1,0,3,0,1,Other case
656,847,Hebri,3.0,10.0,0.0,45.0,1,0,1,1,1,Jugari case
657,848,Byndoor,3.0,10.0,0.0,34.0,1,0,2,1,1,Jugari case
658,849,Udupi,3.0,10.0,0.0,55.0,0,0,1,1,2,Accident case
659,850,Karkala,3.0,10.0,1.0,,0,1,0,1,0,Accident case
660,851,Udupi,3.0,10.0,1.0,55.0,1,0,2,0,1,Accident case
661,852,Byndoor,,,,19.0,0,0,0,0,2,Accident case
662,856,Kundapur,2.0,10.0,1.0,31.0,0,0,1,3,2,Accident case
663,857,Kundapur,3.0,10.0,0.0,1.0,1,0,2,2,1,Other case
664,858,Kundapur,4.0,10.0,0.0,65.0,0,0,0,1,2,Theft case
665,859,Byndoor,5.0,10.0,1.0,,0,0,2,1,2,Jugari case
666,860,Kundapur,4.0,10.0,1.0,38.0,0,0,2,2,2,Other case
667,861,Ajekar,3.0,10.0,0.0,45.0,1,0,1,4,1,Accident case
668,862,Udupi,4.0,10.0,0.0,21.0,0,0,0,0,2,Accident case
669,864,Udupi,5.0,10.0,1.0,36.0,0,0,0,3,2,Accident case
670,865,Karkala,3.0,10.0,0.0,20.0,0,0,1,1,2,Accident case
671,866,Kollur,2.0,10.0,0.0,70.0,1,0,1,1,1,Accident case
672,867,Udupi,4.0,10.0,0.0,,1,0,2,0,1,Jugari case
673,868,Kundapur,4.0,10.0,1.0,40.0,1,0,2,2,1,Other case
674,869,Byndoor,3.0,10.0,1.0,27.0,0,0,0,0,2,Other case
675,870,Udupi,3.0,10.0,1.0,75.0,1,0,1,0,1,Other case
676,871,Udupi,1.0,10.0,1.0,37.0,1,0,4,0,1,Accident case
677,872,Kota,2.0,10.0,0.0,67.0,0,0,0,1,2,Accident case
678,875,Byndoor,3.0,10.0,1.0,26.0,1,0,1,2,1,Other case
679,876,Udupi,2.0,10.0,0.0,45.0,1,0,5,0,1,Accident case
680,877,Kota,2.0,10.0,0.0,67.0,0,0,0,3,2,Accident case
681,878,Sirva,2.0,10.0,1.0,33.0,1,0,2,0,1,Accident case
682,879,Shankaranarayana,3.0,10.0,0.0,38.0,0,1,0,1,0,Accident case
683,880,Shankaranarayana,3.0,10.0,1.0,,0,0,0,0,2,Accident case
684,881,Kundapur,3.0,10.0,0.0,30.0,1,0,1,0,1,Jugari case
685,882,Kundapur,3.0,10.0,1.0,45.0,1,0,2,0,1,Jugari case
686,885,Ajekar,3.0,10.0,0.0,34.0,0,0,0,2,2,Other case
687,886,Manipal,1.0,10.0,1.0,,1,0,2,0,1,Accident case
688,887,Kundapur,2.0,10.0,1.0,56.0,0,0,0,0,2,Accident case
689,889,Brahmavara,1.0,10.0,,29.0,1,0,4,0,1,Accident case
690,890,Udupi,5.0,10.0,0.0,66.0,0,1,1,1,0,Accident case
691,891,Karkala,1.0,10.0,0.0,31.0,0,1,0,1,0,Theft case
692,892,Udupi,0.0,8.0,0.0,52.0,0,0,0,0,2,Other case
693,893,Manipal,2.0,10.0,1.0,30.0,0,0,1,1,2,Accident case
694,894,Manipal,1.0,10.0,0.0,46.0,1,0,1,1,1,Accident case
695,895,Udupi,2.0,10.0,0.0,41.0,1,0,1,1,1,Accident case
696,898,Shankaranarayana,0.0,10.0,1.0,26.0,0,0,1,1,2,Accident case
697,899,Hebri,1.0,10.0,0.0,49.0,1,0,1,4,1,Accident case
698,900,Manipal,1.0,10.0,0.0,19.0,1,0,1,0,1,
699,901,Ajekar,,,1.0,29.0,0,0,0,2,2,Theft case
700,902,Kundapur,1.0,10.0,1.0,21.0,0,0,0,1,2,Other case
701,903,Udupi,0.0,10.0,0.0,40.0,0,1,7,3,0,Fraud case
702,904,Byndoor,0.0,10.0,1.0,35.0,1,0,1,0,1,Accident case
703,905,Byndoor,0.0,10.0,1.0,33.0,0,0,0,0,2,Accident case
704,906,Kota,0.0,10.0,0.0,36.0,1,0,1,0,1,Accident case
705,907,Udupi,1.0,10.0,0.0,50.0,0,0,1,1,2,Accident case
706,909,Byndoor,3.0,11.0,1.0,39.0,1,0,3,0,1,Other case
707,910,Kundapur,2.0,6.0,,34.0,1,0,1,1,1,Other case
708,911,Sirva,6.0,11.0,0.0,37.0,0,1,0,1,0,Other case
709,914,Udupi,5.0,2.0,0.0,27.0,0,0,0,1,2,Other case
